# sloughing=True,sloughing_time=148.44358594263787
time_s,h_total_m,h_crit_m,alpha_water_wall
8.905798879035559423e+01,2.629332980109160781e-03,1.061822884586946514e-02,0.000000000000000000e+00
9.005863244319645844e+01,2.627014062254100744e-03,1.060941757893306241e-02,0.000000000000000000e+00
9.105927609603730843e+01,2.624696221782599377e-03,1.060061020993148875e-02,0.000000000000000000e+00
9.205991974887815843e+01,2.622379458969409990e-03,1.059180674017528960e-02,0.000000000000000000e+00
9.306056340171902264e+01,2.620063774089305408e-03,1.058300717097506415e-02,0.000000000000000000e+00
9.406120705455987263e+01,2.617749167417078842e-03,1.057421150364147404e-02,0.000000000000000000e+00
9.506185070740072263e+01,2.615435639227539980e-03,1.056541973948522603e-02,0.000000000000000000e+00
9.606249436024158683e+01,2.613123189795534505e-03,1.055663187981715698e-02,0.000000000000000000e+00
9.706313801308243683e+01,2.610811819395931523e-03,1.054784792594816098e-02,0.000000000000000000e+00
9.806378166592328682e+01,2.608501528303602303e-03,1.053906787918913388e-02,0.000000000000000000e+00
9.906442531876413682e+01,2.606192316793467124e-03,1.053029174085113456e-02,0.000000000000000000e+00
1.000650689716050010e+02,2.603884185140443661e-03,1.052151951224519766e-02,0.000000000000000000e+00
1.010657126244458510e+02,2.601577133619479079e-03,1.051275119468245839e-02,0.000000000000000000e+00
1.020663562772867010e+02,2.599271162505547000e-03,1.050398678947412831e-02,0.000000000000000000e+00
1.030669999301275652e+02,2.596966272073643160e-03,1.049522629793148490e-02,0.000000000000000000e+00
1.040676435829684152e+02,2.594662462598770671e-03,1.048646972136582124e-02,0.000000000000000000e+00
1.050682872358092652e+02,2.592359734355956496e-03,1.047771706108849982e-02,0.000000000000000000e+00
1.060689308886501152e+02,2.590058087620246245e-03,1.046896831841093688e-02,0.000000000000000000e+00
1.070695745414909794e+02,2.587757522666710684e-03,1.046022349464462500e-02,0.000000000000000000e+00
1.080702181943318294e+02,2.585458039770433154e-03,1.045148259110109668e-02,0.000000000000000000e+00
1.090708618471726794e+02,2.583159639206510441e-03,1.044274560909189999e-02,0.000000000000000000e+00
1.100715055000135436e+02,2.580862321250065785e-03,1.043401254992867670e-02,0.000000000000000000e+00
1.110721491528543936e+02,2.578566086176229798e-03,1.042528341492307900e-02,0.000000000000000000e+00
1.120727928056952436e+02,2.576270934260145237e-03,1.041655820538678508e-02,0.000000000000000000e+00
1.130734364585361078e+02,2.573976865776991287e-03,1.040783692263158589e-02,0.000000000000000000e+00
1.140740801113769578e+02,2.571683881001940626e-03,1.039911956796924462e-02,0.000000000000000000e+00
1.150747237642178078e+02,2.569391287350999628e-03,1.039025498400692263e-02,9.166279169676546843e-05
1.160753674170586578e+02,2.567094525573051893e-03,1.038025417001276623e-02,3.561141942505560015e-04
1.170760110698995220e+02,2.564790167224974705e-03,1.036837484074105628e-02,7.157707823334497716e-04
1.180766547227403720e+02,2.562475936901300721e-03,1.035412379965019482e-02,1.156170430540722632e-03
1.190772983755812220e+02,2.560149783924260420e-03,1.033705633879094393e-02,1.673128255867943224e-03
1.200779420284220862e+02,2.557809908614465649e-03,1.031678206541520627e-02,2.258874952233654466e-03
1.210785856812629362e+02,2.555454655633464158e-03,1.029294160246158399e-02,2.917027693181854786e-03
1.220792293341037862e+02,2.553082291575324136e-03,1.026515848112226868e-02,3.651039037922314181e-03
1.230798729869446362e+02,2.550691216165711962e-03,1.023308496642841292e-02,4.456754955287816136e-03
1.240805166397855004e+02,2.548279927502289030e-03,1.019639430519853583e-02,5.340086567770509392e-03
1.250811602926263504e+02,2.545846837397781372e-03,1.015474077865830341e-02,6.305982823804521901e-03
1.260818039454672004e+02,2.543390495379106633e-03,1.010780830601642165e-02,7.350996283896412721e-03
1.270824475983080646e+02,2.540909635855253916e-03,1.005532052247544786e-02,8.475209054420416999e-03
1.280830912511489146e+02,2.538403026142176371e-03,9.997007734280262056e-03,9.688775261958307641e-03
1.290837349039897788e+02,2.535869331467424746e-03,9.932577728644732817e-03,1.099952201057066530e-02
1.300843785568306146e+02,2.533307356147655905e-03,9.861768112576010936e-03,1.240626576817959945e-02
1.310850222096714788e+02,2.530716094526061152e-03,9.784357221016452139e-03,1.391150890118130617e-02
1.320856658625123430e+02,2.528094591564987795e-03,9.700133790544945150e-03,1.552847625284070263e-02
1.330863095153531788e+02,2.525441773978382050e-03,9.608860376751952870e-03,1.727077380030608844e-02
1.340869531681940430e+02,2.522756834613879007e-03,9.510356921198056396e-03,1.913526734214714836e-02
1.350875968210348788e+02,2.520039058697141291e-03,9.404462695193875274e-03,2.113898455631674916e-02
1.360882404738757430e+02,2.517287736427661470e-03,9.291017531404450330e-03,2.329519123865990415e-02
1.370888841267166072e+02,2.514502367783428335e-03,9.169906349423932734e-03,2.560864604537690936e-02
1.380895277795574430e+02,2.511682679376326787e-03,9.041062724350353019e-03,2.809136254906430610e-02
1.390901714323983072e+02,2.508828608657912105e-03,8.904465605737946210e-03,3.075182167336512618e-02
1.400908150852391714e+02,2.505940221394062275e-03,8.760121224988731692e-03,3.362134421243066773e-02
1.410914587380800072e+02,2.503017624340107567e-03,8.608045018652898603e-03,3.672488100179888137e-02
1.420921023909208714e+02,2.500054894111308247e-03,8.221634487830113344e-03,4.007692507902479995e-02
1.430927460437617356e+02,2.496932062971593102e-03,7.080310759789262137e-03,4.370780389407089711e-02
1.440933896966025713e+02,2.493496751435526643e-03,6.195392477285947830e-03,4.757145822600805651e-02
1.450940333494434356e+02,2.489775381326844294e-03,5.574253686092475735e-03,5.167172677840219802e-02
1.460946770022842998e+02,2.485886065938506043e-03,5.088850074684131072e-03,5.603022186058108367e-02
1.470953206551251355e+02,2.481999937778817198e-03,4.705138345181452200e-03,6.067387754748908291e-02
1.480959643079659998e+02,2.478336179363906794e-03,4.394906981932422164e-03,6.563346439599820892e-02
1.484435859426378670e+02,2.441185777517706698e-03,2.135569977701389389e-03,1.000000000000000000e+00
