# sloughing=False,sloughing_time=nan
time_s,h_total_m,h_crit_m,alpha_water_wall
8.804009224161215741e+01,2.074325839007457387e-03,1.005586673202184533e-01,0.000000000000000000e+00
8.904054038524789405e+01,2.073138570031357597e-03,1.005020415731134875e-01,0.000000000000000000e+00
9.004098852888364490e+01,2.071951607704524984e-03,1.004454290877518363e-01,0.000000000000000000e+00
9.104143667251938155e+01,2.070764952088334498e-03,1.003888298680683661e-01,0.000000000000000000e+00
9.204188481615511819e+01,2.069578603244196652e-03,1.003322439179997333e-01,0.000000000000000000e+00
9.304233295979086904e+01,2.068392561233560988e-03,1.002756712414845375e-01,0.000000000000000000e+00
9.404278110342660568e+01,2.067206826117869243e-03,1.002191118424611421e-01,0.000000000000000000e+00
9.504322924706235654e+01,2.066021397958617365e-03,1.001625657248705892e-01,0.000000000000000000e+00
9.604367739069809318e+01,2.064836276817319082e-03,1.001060328926546977e-01,0.000000000000000000e+00
9.704412553433382982e+01,2.063651462755509806e-03,1.000495133497565359e-01,0.000000000000000000e+00
9.804457367796958067e+01,2.062466955834756175e-03,9.999300710012080928e-02,0.000000000000000000e+00
9.904502182160531731e+01,2.061282756116653448e-03,9.993651414769345875e-02,0.000000000000000000e+00
1.000454699652410540e+02,2.060098863662803825e-03,9.988003449642104958e-02,0.000000000000000000e+00
1.010459181088768048e+02,2.058915278534856775e-03,9.982356815025235364e-02,0.000000000000000000e+00
1.020463662525125415e+02,2.057732000794474780e-03,9.976711511313693381e-02,0.000000000000000000e+00
1.030468143961482923e+02,2.056549030503358050e-03,9.971067538902617100e-02,0.000000000000000000e+00
1.040472625397840289e+02,2.055366367723219373e-03,9.965424898187207059e-02,0.000000000000000000e+00
1.050477106834197656e+02,2.054184012515797124e-03,9.959783589562812289e-02,0.000000000000000000e+00
1.060481588270555164e+02,2.053001964942877816e-03,9.954143613424996928e-02,0.000000000000000000e+00
1.070486069706912531e+02,2.051820225066243626e-03,9.948504970169340378e-02,0.000000000000000000e+00
1.080490551143269897e+02,2.050638792947721833e-03,9.942867660191614942e-02,0.000000000000000000e+00
1.090495032579627406e+02,2.049457668649156631e-03,9.937231683887703948e-02,0.000000000000000000e+00
1.100499514015984772e+02,2.048276852232418233e-03,9.931597041653618396e-02,0.000000000000000000e+00
1.110503995452342281e+02,2.047096343759418052e-03,9.925963733885563578e-02,0.000000000000000000e+00
1.120508476888699647e+02,2.045916143292066634e-03,9.920331760979758662e-02,0.000000000000000000e+00
1.130512958325057014e+02,2.044736250892320063e-03,9.914701123332649024e-02,0.000000000000000000e+00
1.140517439761414522e+02,2.043556666622153937e-03,9.909071821340777186e-02,0.000000000000000000e+00
1.150521921197771889e+02,2.042377390543570308e-03,9.903443855400820284e-02,0.000000000000000000e+00
1.160526402634129255e+02,2.041198422718595949e-03,9.897817225909580352e-02,0.000000000000000000e+00
1.170530884070486763e+02,2.040019763209284086e-03,9.892191933264000980e-02,0.000000000000000000e+00
1.180535365506844130e+02,2.038841412077718306e-03,9.886567977861167311e-02,0.000000000000000000e+00
1.190539846943201638e+02,2.037663369385999106e-03,9.880945360098265795e-02,0.000000000000000000e+00
1.200544328379559005e+02,2.036485635196259077e-03,9.875324080372632762e-02,0.000000000000000000e+00
1.210548809815916371e+02,2.035308209570654229e-03,9.869704139081725280e-02,0.000000000000000000e+00
1.220553291252273880e+02,2.034131092571366158e-03,9.864085536623147521e-02,0.000000000000000000e+00
1.230557772688631246e+02,2.032954284260602481e-03,9.858468273394610515e-02,0.000000000000000000e+00
1.240562254124988613e+02,2.031777784700603776e-03,9.852852349794009867e-02,0.000000000000000000e+00
1.250566735561346121e+02,2.030601593953621897e-03,9.847237766219295307e-02,0.000000000000000000e+00
1.260571216997703488e+02,2.029425712081946859e-03,9.841624523068605301e-02,0.000000000000000000e+00
1.270575698434060996e+02,2.028250139147891665e-03,9.836012620740199053e-02,0.000000000000000000e+00
1.280580179870418362e+02,2.027074875213790567e-03,9.830402059632448175e-02,0.000000000000000000e+00
1.290584661306775729e+02,2.025899920342007741e-03,9.824792840143868611e-02,0.000000000000000000e+00
1.300589142743133095e+02,2.024725274594933819e-03,9.819184962673115080e-02,0.000000000000000000e+00
1.310593624179490746e+02,2.023550938034982417e-03,9.813578427618956102e-02,0.000000000000000000e+00
1.320598105615848112e+02,2.022376910724598374e-03,9.807973235380317012e-02,0.000000000000000000e+00
1.330602587052205479e+02,2.021203192726238676e-03,9.802369386356199477e-02,0.000000000000000000e+00
1.340607068488562845e+02,2.020029784102408011e-03,9.796766880945828593e-02,0.000000000000000000e+00
1.350611549924920212e+02,2.018856684915622344e-03,9.791165719548490520e-02,0.000000000000000000e+00
1.360616031361277578e+02,2.017683895228421492e-03,9.785565902563608809e-02,0.000000000000000000e+00
1.370620512797635229e+02,2.016511415103379098e-03,9.779967430390758276e-02,0.000000000000000000e+00
1.380624994233992595e+02,2.015339244603106539e-03,9.774370303429712192e-02,0.000000000000000000e+00
1.390629475670349962e+02,2.014167383790197840e-03,9.768774522080163336e-02,0.000000000000000000e+00
1.400633957106707328e+02,2.012995832727309913e-03,9.763180086742119512e-02,0.000000000000000000e+00
1.410638438543064694e+02,2.011824591477121785e-03,9.757586997815698160e-02,0.000000000000000000e+00
1.420642919979422345e+02,2.010653660102331135e-03,9.751995255701106924e-02,0.000000000000000000e+00
1.430647401415779711e+02,2.009483038665667298e-03,9.746404860798729697e-02,0.000000000000000000e+00
1.440651882852137078e+02,2.008312727229881727e-03,9.740815813509040577e-02,0.000000000000000000e+00
1.450656364288494444e+02,2.007142725857743656e-03,9.735228114232627461e-02,0.000000000000000000e+00
1.460660845724851811e+02,2.005973034612066556e-03,9.729641763370285024e-02,0.000000000000000000e+00
1.470665327161209461e+02,2.004803653555673870e-03,9.724056761322871778e-02,0.000000000000000000e+00
1.480669808597566828e+02,2.003634582751426772e-03,9.718473108491422485e-02,0.000000000000000000e+00
1.490674290033924194e+02,2.002465822262208123e-03,9.712890805277096806e-02,0.000000000000000000e+00
1.500678771470281561e+02,2.001297372150914224e-03,9.707309852081119628e-02,0.000000000000000000e+00
1.510683252906638927e+02,2.000129232480483445e-03,9.701730249304919840e-02,0.000000000000000000e+00
1.520687734342996293e+02,1.998961403313879309e-03,9.696151997350066498e-02,0.000000000000000000e+00
1.530692215779353944e+02,1.997793884714080086e-03,9.690575096618193884e-02,0.000000000000000000e+00
1.540696697215711310e+02,1.996626676744101773e-03,9.684999547511133344e-02,0.000000000000000000e+00
1.550701178652068677e+02,1.995459779466977716e-03,9.679425350430800878e-02,0.000000000000000000e+00
1.560705660088426043e+02,1.994293192945773788e-03,9.673852505779280408e-02,0.000000000000000000e+00
1.570710141524783410e+02,1.993126917243577545e-03,9.668281013958765491e-02,0.000000000000000000e+00
1.580714622961141060e+02,1.991960952423508634e-03,9.662710875371609276e-02,0.000000000000000000e+00
1.590719104397498427e+02,1.990795298548704052e-03,9.657142090420257896e-02,0.000000000000000000e+00
1.600723585833855793e+02,1.989629955682319876e-03,9.651574659507253240e-02,0.000000000000000000e+00
1.610728067270213160e+02,1.988464923887572466e-03,9.646008583035432793e-02,0.000000000000000000e+00
1.620732548706570526e+02,1.987300203227667338e-03,9.640443861407596571e-02,0.000000000000000000e+00
1.630737030142927892e+02,1.986135793765849474e-03,9.634880495026733327e-02,0.000000000000000000e+00
1.640741511579285543e+02,1.984971695565388577e-03,9.629318484295956715e-02,0.000000000000000000e+00
1.650745993015642910e+02,1.983807908689582539e-03,9.623757829618535820e-02,0.000000000000000000e+00
1.660750474452000276e+02,1.982644433201752668e-03,9.618198531397846585e-02,0.000000000000000000e+00
1.670754955888357642e+02,1.981481269165253668e-03,9.612640590037424548e-02,0.000000000000000000e+00
1.680759437324715009e+02,1.980318416643458024e-03,9.607084005940923210e-02,0.000000000000000000e+00
1.690763918761072659e+02,1.979155875699762507e-03,9.601528779512095990e-02,0.000000000000000000e+00
1.700768400197430026e+02,1.977993646397599448e-03,9.595974911154886433e-02,0.000000000000000000e+00
1.710772881633787392e+02,1.976831728800438042e-03,9.590422401273418496e-02,0.000000000000000000e+00
1.720777363070144759e+02,1.975670122971716260e-03,9.584871250271673193e-02,0.000000000000000000e+00
1.730781844506502125e+02,1.974508828974960543e-03,9.579321458554061752e-02,0.000000000000000000e+00
1.740786325942859776e+02,1.973347846873702537e-03,9.573773026525032870e-02,0.000000000000000000e+00
1.750790807379217142e+02,1.972187176731493401e-03,9.568225954589129612e-02,0.000000000000000000e+00
1.760795288815574509e+02,1.971026818611922027e-03,9.562680243151089332e-02,0.000000000000000000e+00
1.770799770251931875e+02,1.969866772578594653e-03,9.557135892615734041e-02,0.000000000000000000e+00
1.780804251688289241e+02,1.968707038695147009e-03,9.551592903388031464e-02,0.000000000000000000e+00
