Time (HH:MM:SS) - Setpoint	Temperature (ºC) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (ºC) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (ºC) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
14:15:43	-4	14:15:43	1.48	14:15:43	-97.1	14:16:20	-10
14:15:44	-4	14:15:44	1.49	14:15:44	-97.1	14:16:21	-10
14:15:45	-4	14:15:45	1.51	14:15:45	-97.2	14:16:22	-10
14:15:46	-4	14:15:46	1.52	14:15:46	-97.2	14:16:23	-10
14:15:47	-4	14:15:47	1.53	14:15:47	-97.1	14:16:24	-10
14:15:48	-4	14:15:48	1.54	14:15:48	-97.1	14:16:25	-10
14:15:49	-4	14:15:49	1.55	14:15:49	-97.1	14:16:26	-10
14:15:50	-4	14:15:50	1.56	14:15:50	-97.2	14:16:27	-10
14:15:51	-4	14:15:51	1.57	14:15:51	-97.1	14:16:28	-10
14:15:52	-4	14:15:52	1.58	14:15:52	-97.2	14:16:29	-10
14:15:53	-4	14:15:53	1.59	14:15:53	-97.1	14:16:30	-10
14:15:54	-4	14:15:54	1.6	14:15:54	-97.1	14:16:31	-10
14:15:55	-4	14:15:55	1.61	14:15:55	-97.1	14:16:32	-10
14:15:56	-4	14:15:56	1.62	14:15:56	-97.1	14:16:33	-10
14:15:57	-4	14:15:57	1.63	14:15:57	-97.2	14:16:34	-10
14:15:58	-4	14:15:58	1.65	14:15:58	-97.2	14:16:35	-10
14:15:59	-4	14:15:59	1.66	14:15:59	-97.1	14:16:36	-10
14:16:00	-4	14:16:00	1.67	14:16:00	-97.2	14:16:37	-10
14:16:01	-4	14:16:01	1.68	14:16:01	-97.2	14:16:38	-10
14:16:02	-4	14:16:02	1.69	14:16:02	-97.2	14:16:39	-10
14:16:03	-4	14:16:03	1.7	14:16:03	-97.2	14:16:40	-10
14:16:04	-4	14:16:04	1.71	14:16:04	-97.2	14:16:41	-10
14:16:05	-4	14:16:05	1.72	14:16:05	-97.2	14:16:42	-10
14:16:06	-4	14:16:06	1.73	14:16:06	-97.2	14:16:43	-10
14:16:07	-4	14:16:07	1.74	14:16:07	-97.2	14:16:44	-10
14:16:08	-4	14:16:08	1.75	14:16:08	-97.2	14:16:45	-10
14:16:09	-4	14:16:09	1.77	14:16:09	-97.2	14:16:46	-10
14:16:10	-4	14:16:10	1.77	14:16:10	-97.2	14:16:47	-10
14:16:11	-4	14:16:11	1.78	14:16:11	-97.2	14:16:48	-10
14:16:12	-4	14:16:12	1.79	14:16:12	-97.2	14:16:49	-10
14:16:13	-4	14:16:13	1.81	14:16:13	-97.2	14:16:50	-10
14:16:14	-4	14:16:14	1.82	14:16:14	-97.2	14:16:51	-10
14:16:15	-4	14:16:15	1.83	14:16:15	-97.2	14:16:52	-10
14:16:16	-4	14:16:16	1.84	14:16:16	-97.2	14:16:53	-10
14:16:17	-4	14:16:17	1.85	14:16:17	-97.2	14:16:54	-10
14:16:19	-4	14:16:19	1.86	14:16:19	-97.2	14:16:55	-10
14:16:20	-4	14:16:20	1.87	14:16:20	-97.2	14:16:56	-10
14:16:21	-4	14:16:21	1.88	14:16:21	-97.2	14:16:57	-10
14:16:22	-4	14:16:22	1.89	14:16:22	-97.2	14:16:58	-10
14:16:23	-4	14:16:23	1.9	14:16:23	-97.2	14:16:59	-10
14:16:24	-4	14:16:24	1.91	14:16:24	-97.2	14:17:00	-10
14:16:25	-4	14:16:25	1.92	14:16:25	-97.2	14:17:01	-10
14:16:26	-4	14:16:26	1.93	14:16:26	-97.2	14:17:02	-10
14:16:27	-4	14:16:27	1.94	14:16:27	-97.2	14:17:03	-10
14:16:28	-4	14:16:28	1.96	14:16:28	-97.2	14:17:04	-10
14:16:29	-4	14:16:29	1.97	14:16:29	-97.2	14:17:05	-10
14:16:30	-4	14:16:30	1.98	14:16:30	-97.2	14:17:06	-10
14:16:31	-4	14:16:31	1.99	14:16:31	-97.2	14:17:07	-10
14:16:32	-4	14:16:32	2	14:16:32	-97.2	14:17:08	-10
14:16:33	-4	14:16:33	2.01	14:16:33	-97.2	14:17:09	-10
14:16:34	-4	14:16:34	2.02	14:16:34	-97.2	14:17:10	-10
14:16:35	-4	14:16:35	2.03	14:16:35	-97.2	14:17:11	-10
14:16:36	-4	14:16:36	2.04	14:16:36	-97.2	14:17:35	95
14:16:37	-4	14:16:37	2.05	14:16:37	-97.2	14:17:36	90
14:16:38	-4	14:16:38	2.06	14:16:38	-97.2	14:17:37	85
14:16:39	-4	14:16:39	2.07	14:16:39	-97.2	14:17:38	80
14:16:40	-4	14:16:40	2.08	14:16:40	-97.2	14:17:39	75
14:16:41	-4	14:16:41	2.09	14:16:41	-97.2	14:17:40	69
14:16:42	-4	14:16:42	2.1	14:16:42	-97.2	14:17:41	63
14:16:43	-4	14:16:43	2.11	14:16:43	-97.2	14:17:42	58
14:16:44	-4	14:16:44	2.12	14:16:44	-97.2	14:17:43	53
14:16:45	-4	14:16:45	2.13	14:16:45	-97.2	14:17:44	48
14:16:46	-4	14:16:46	2.14	14:16:46	-97.2	14:17:45	42
14:16:47	-4	14:16:47	2.15	14:16:47	-97.2	14:17:46	38
14:16:48	-4	14:16:48	2.16	14:16:48	-97.2	14:17:47	33
14:16:49	-4	14:16:49	2.17	14:16:49	-97.2	14:17:48	29
14:16:50	-4	14:16:50	2.18	14:16:50	-97.2	14:17:49	23
14:16:51	-4	14:16:51	2.19	14:16:51	-97.2	14:17:50	19
14:16:52	-4	14:16:52	2.2	14:16:52	-97.2	14:17:51	15
14:16:53	-4	14:16:53	2.21	14:16:53	-97.2	14:17:52	11
14:16:54	-4	14:16:54	2.23	14:16:54	-97.2	14:17:53	8
14:16:55	-4	14:16:55	2.23	14:16:55	-97.2	14:17:54	5
14:16:56	-4	14:16:56	2.24	14:16:56	-97.2	14:17:55	2
14:16:57	-4	14:16:57	2.26	14:16:57	-97.2	14:17:56	-1
14:16:58	-4	14:16:58	2.27	14:16:58	-97.2	14:17:57	-4
14:16:59	-4	14:16:59	2.28	14:16:59	-97.2	14:17:58	-7
14:17:00	-4	14:17:00	2.28	14:17:00	-97.2	14:17:59	-9
14:17:01	-4	14:17:01	2.3	14:17:01	-97.2	14:18:00	-11
14:17:02	-4	14:17:02	2.3	14:17:02	-97.2	14:18:01	-12
14:17:03	-4	14:17:03	2.32	14:17:03	-97.2	14:18:02	-13
14:17:04	-4	14:17:04	2.33	14:17:04	-97.2	14:18:03	-14
14:17:05	-4	14:17:05	2.34	14:17:05	-97.2	14:18:04	-15
14:17:06	-4	14:17:06	2.35	14:17:06	-97.2	14:18:06	-16
14:17:07	-4	14:17:07	2.36	14:17:07	-97.2	14:18:07	-17
14:17:08	12	14:17:08	2.36	14:17:08	-97.2	14:18:08	-17
14:17:09	12	14:17:09	2.38	14:17:09	-97.2	14:18:09	-18
14:17:10	12	14:17:10	2.39	14:17:10	-97.2	14:18:10	-18
14:17:11	12	14:17:11	2.4	14:17:11	-97.2	14:18:11	-19
14:17:12	12	14:17:12	2.4	14:17:12	-97.2	14:18:12	-19
14:17:13	12	14:17:13	2.42	14:17:13	-97.2	14:18:13	-19
14:17:14	12	14:17:14	2.43	14:17:14	-97.2	14:18:14	-19
14:17:15	12	14:17:15	2.44	14:17:15	-97.2	14:18:15	-19
14:17:16	12	14:17:16	2.48	14:17:16	-97.2	14:18:16	-19
14:17:17	12	14:17:17	2.54	14:17:17	-97.2	14:18:17	-19
14:17:18	12	14:17:18	2.64	14:17:18	-97.2	14:18:18	-19
14:17:19	12	14:17:19	2.79	14:17:19	-97.2	14:18:19	-19
14:17:20	12	14:17:20	2.95	14:17:20	-97.2	14:18:20	-19
14:17:21	12	14:17:21	3.14	14:17:21	-97.2	14:18:21	-19
14:17:22	12	14:17:22	3.4	14:17:22	-97.2	14:18:22	-19
14:17:23	12	14:17:23	3.64	14:17:23	-97.2	14:18:23	-18
14:17:24	12	14:17:24	3.89	14:17:24	-97.2	14:18:24	-18
14:17:25	12	14:17:25	4.21	14:17:25	-97.2	14:18:25	-18
14:17:26	12	14:17:26	4.49	14:17:26	-97.2	14:18:26	-18
14:17:27	12	14:17:27	4.78	14:17:27	-97.2	14:18:27	-18
14:17:28	12	14:17:28	5.08	14:17:28	-97.2	14:18:28	-18
14:17:29	12	14:17:29	5.42	14:17:29	-97.2	14:18:29	-17
14:17:30	12	14:17:30	5.71	14:17:30	-97.2	14:18:30	-17
14:17:31	12	14:17:31	6.02	14:17:31	-97.2	14:18:31	-16
14:17:32	12	14:17:32	6.34	14:17:32	-97.2	14:18:32	-16
14:17:33	12	14:17:33	6.7	14:17:33	-97.2	14:18:33	-16
14:17:34	12	14:17:34	7	14:17:34	-97.2	14:18:34	-16
14:17:35	12	14:17:35	7.31	14:17:35	-97.2	14:18:35	-15
14:17:36	12	14:17:36	7.65	14:17:36	-97.2	14:18:36	-15
14:17:37	12	14:17:37	7.96	14:17:37	-97.2	14:18:37	-15
14:17:38	12	14:17:38	8.27	14:17:38	-97.2	14:18:38	-15
14:17:39	12	14:17:39	8.57	14:17:39	-97.2	14:18:39	-14
14:17:40	12	14:17:40	8.93	14:17:40	-97.2	14:18:40	-14
14:17:41	12	14:17:41	9.27	14:17:41	-97.2	14:18:41	-14
14:17:42	12	14:17:42	9.57	14:17:42	-97.2	14:18:42	-14
14:17:43	12	14:17:43	9.86	14:17:43	-97.2	14:18:43	-14
14:17:44	12	14:17:44	10.14	14:17:44	-97.2	14:18:44	-13
14:17:45	12	14:17:45	10.47	14:17:45	-97.2	14:18:45	-13
14:17:46	12	14:17:46	10.7	14:17:46	-97.2	14:18:46	-13
14:17:47	12	14:17:47	10.99	14:17:47	-97.2	14:18:47	-13
14:17:48	12	14:17:48	11.18	14:17:48	-97.2	14:18:48	-12
14:17:49	12	14:17:49	11.47	14:17:49	-97.2	14:18:49	-12
14:17:50	12	14:17:50	11.7	14:17:50	-97.2	14:18:50	-12
14:17:51	12	14:17:51	11.9	14:17:51	-97.2	14:18:51	-12
14:17:52	12	14:17:52	12.11	14:17:52	-97.2	14:18:52	-12
14:17:53	12	14:17:53	12.28	14:17:53	-97.2	14:18:53	-11
14:17:54	12	14:17:54	12.44	14:17:54	-97.2	14:18:54	-11
14:17:55	12	14:17:55	12.56	14:17:55	-97.2	14:18:55	-11
14:17:56	12	14:17:56	12.68	14:17:56	-97.2	14:18:56	-11
14:17:57	12	14:17:57	12.83	14:17:57	-97.2	14:18:57	-10
14:17:58	12	14:17:58	12.94	14:17:58	-97.2	14:18:58	-10
14:17:59	12	14:17:59	13.03	14:17:59	-97.2	14:18:59	-10
14:18:00	12	14:18:00	13.1	14:18:00	-97.2	14:19:00	-10
14:18:01	12	14:18:01	13.15	14:18:01	-97.2	14:19:01	-10
14:18:02	12	14:18:02	13.2	14:18:02	-97.2	14:19:02	-10
14:18:03	12	14:18:03	13.24	14:18:03	-97.2	14:19:03	-9
14:18:04	12	14:18:04	13.27	14:18:04	-97.2	14:19:04	-9
14:18:06	12	14:18:06	13.29	14:18:06	-97.2	14:19:05	-9
14:18:07	12	14:18:07	13.31	14:18:07	-97.2	14:19:06	-9
14:18:08	12	14:18:08	13.31	14:18:08	-97.2	14:19:07	-9
14:18:09	12	14:18:09	13.31	14:18:09	-97.2	14:19:08	-9
14:18:10	12	14:18:10	13.31	14:18:10	-97.2	14:19:09	-9
14:18:11	12	14:18:11	13.3	14:18:11	-97.2	14:19:10	-8
14:18:12	12	14:18:12	13.29	14:18:12	-97.2	14:19:11	-8
14:18:13	12	14:18:13	13.28	14:18:13	-97.2	14:19:12	-8
14:18:14	12	14:18:14	13.26	14:18:14	-97.2	14:19:13	-8
14:18:15	12	14:18:15	13.24	14:18:15	-97.2	14:19:14	-8
14:18:16	12	14:18:16	13.22	14:18:16	-97.2	14:19:15	-8
14:18:17	12	14:18:17	13.2	14:18:17	-97.2	14:19:16	-8
14:18:18	12	14:18:18	13.17	14:18:18	-97.2	14:19:17	-7
14:18:19	12	14:18:19	13.15	14:18:19	-97.2	14:19:18	-7
14:18:20	12	14:18:20	13.12	14:18:20	-97.2	14:19:19	-7
14:18:21	12	14:18:21	13.1	14:18:21	-97.2	14:19:20	-7
14:18:22	12	14:18:22	13.07	14:18:22	-97.2	14:19:21	-7
14:18:23	12	14:18:23	13.05	14:18:23	-97.2	14:19:22	-7
14:18:24	12	14:18:24	13.02	14:18:24	-97.2	14:19:23	-7
14:18:25	12	14:18:25	13	14:18:25	-97.2	14:19:24	-6
14:18:26	12	14:18:26	12.97	14:18:26	-97.2	14:19:25	-6
14:18:27	12	14:18:27	12.94	14:18:27	-97.2	14:19:26	-6
14:18:28	12	14:18:28	12.92	14:18:28	-97.2	14:19:27	-6
14:18:29	12	14:18:29	12.89	14:18:29	-97.2	14:19:28	-6
14:18:30	12	14:18:30	12.86	14:18:30	-97.2	14:19:29	-6
14:18:31	12	14:18:31	12.84	14:18:31	-97.2	14:19:30	-6
14:18:32	12	14:18:32	12.81	14:18:32	-97.2	14:19:31	-6
14:18:33	12	14:18:33	12.79	14:18:33	-97.2	14:19:32	-6
14:18:34	12	14:18:34	12.76	14:18:34	-97.2	14:19:33	-6
14:18:35	12	14:18:35	12.73	14:18:35	-97.2	14:19:34	-5
14:18:36	12	14:18:36	12.71	14:18:36	-97.2	14:19:35	-5
14:18:37	12	14:18:37	12.68	14:18:37	-97.2	14:19:36	-5
14:18:38	12	14:18:38	12.66	14:18:38	-97.2	14:19:37	-5
14:18:39	12	14:18:39	12.64	14:18:39	-97.2	14:19:38	-5
14:18:40	12	14:18:40	12.61	14:18:40	-97.2	14:19:39	-5
14:18:41	12	14:18:41	12.59	14:18:41	-97.2	14:19:40	-5
14:18:42	12	14:18:42	12.57	14:18:42	-97.2	14:19:41	-5
14:18:43	12	14:18:43	12.55	14:18:43	-97.2	14:19:42	-5
14:18:44	12	14:18:44	12.53	14:18:44	-97.2	14:19:43	-5
14:18:45	12	14:18:45	12.51	14:18:45	-97.2	14:19:44	-5
14:18:46	12	14:18:46	12.49	14:18:46	-97.2	14:19:45	-5
14:18:47	12	14:18:47	12.47	14:18:47	-97.2	14:19:46	-5
14:18:48	12	14:18:48	12.45	14:18:48	-97.2	14:19:47	-5
14:18:49	12	14:18:49	12.43	14:18:49	-97.2	14:19:48	-5
14:18:50	12	14:18:50	12.42	14:18:50	-97.2	14:19:49	-4
14:18:51	12	14:18:51	12.4	14:18:51	-97.2	14:19:50	-4
14:18:52	12	14:18:52	12.38	14:18:52	-97.2	14:19:51	-4
14:18:53	12	14:18:53	12.37	14:18:53	-97.2	14:19:52	-4
14:18:54	12	14:18:54	12.35	14:18:54	-97.2	14:19:53	-4
14:18:55	12	14:18:55	12.33	14:18:55	-97.2	14:19:54	-4
14:18:56	12	14:18:56	12.32	14:18:56	-97.2	14:19:55	-4
14:18:57	12	14:18:57	12.3	14:18:57	-97.2	14:19:56	-4
14:18:58	12	14:18:58	12.29	14:18:58	-97.2	14:19:57	-4
14:18:59	12	14:18:59	12.28	14:18:59	-97.2	14:19:58	-4
14:19:00	12	14:19:00	12.26	14:19:00	-97.2	14:19:59	-4
14:19:01	12	14:19:01	12.25	14:19:01	-97.2	14:20:00	-4
14:19:02	12	14:19:02	12.24	14:19:02	-97.2	14:20:01	-4
14:19:03	12	14:19:03	12.22	14:19:03	-97.2	14:20:02	-4
14:19:04	12	14:19:04	12.21	14:19:04	-97.2	14:20:03	-4
14:19:05	12	14:19:05	12.2	14:19:05	-97.2	14:20:04	-4
14:19:06	12	14:19:06	12.19	14:19:06	-97.2	14:20:05	-4
14:19:07	12	14:19:07	12.18	14:19:07	-97.2	14:20:06	-4
14:19:08	12	14:19:08	12.17	14:19:08	-97.2	14:20:07	-4
14:19:09	12	14:19:09	12.16	14:19:09	-97.2	14:20:08	-4
14:19:10	12	14:19:10	12.15	14:19:10	-97.2	14:20:09	-3
14:19:11	12	14:19:11	12.14	14:19:11	-97.2	14:20:10	-3
14:19:12	12	14:19:12	12.13	14:19:12	-97.2	14:20:11	-3
14:19:13	12	14:19:13	12.12	14:19:13	-97.2	14:20:12	-3
14:19:14	12	14:19:14	12.11	14:19:14	-97.2	14:20:13	-3
14:19:15	12	14:19:15	12.1	14:19:15	-97.2	14:20:14	-3
14:19:16	12	14:19:16	12.09	14:19:16	-97.2	14:20:15	-3
14:19:17	12	14:19:17	12.08	14:19:17	-97.2	14:20:16	-3
14:19:18	12	14:19:18	12.07	14:19:18	-97.2	14:20:17	-3
14:19:19	12	14:19:19	12.07	14:19:19	-97.2	14:20:18	-3
14:19:20	12	14:19:20	12.06	14:19:20	-97.2	14:20:19	-3
14:19:21	12	14:19:21	12.05	14:19:21	-97.2	14:20:20	-3
14:19:22	12	14:19:22	12.04	14:19:22	-97.2	14:20:21	-3
14:19:23	12	14:19:23	12.04	14:19:23	-97.2	14:20:22	-3
14:19:24	12	14:19:24	12.03	14:19:24	-97.2	14:20:23	-3
14:19:25	12	14:19:25	12.02	14:19:25	-97.2	14:20:24	-3
14:19:26	12	14:19:26	12.02	14:19:26	-97.2	14:20:25	-3
14:19:27	12	14:19:27	12.01	14:19:27	-97.2	14:20:26	-3
14:19:28	12	14:19:28	12.01	14:19:28	-97.2	14:20:27	-3
14:19:29	12	14:19:29	12	14:19:29	-97.2	14:20:28	-3
14:19:30	12	14:19:30	12	14:19:30	-97.2	14:20:29	-3
14:19:31	12	14:19:31	11.99	14:19:31	-97.2	14:20:30	-3
14:19:32	12	14:19:32	11.99	14:19:32	-97.2	14:20:31	-3
14:19:33	12	14:19:33	11.98	14:19:33	-97.2	14:20:32	-3
14:19:34	12	14:19:34	11.98	14:19:34	-97.2	14:20:33	-3
14:19:35	12	14:19:35	11.97	14:19:35	-97.2	14:20:34	-3
14:19:36	12	14:19:36	11.97	14:19:36	-97.2	14:20:35	-3
14:19:37	12	14:19:37	11.97	14:19:37	-97.2	14:20:36	-3
14:19:38	12	14:19:38	11.96	14:19:38	-97.2	14:20:37	-3
14:19:39	12	14:19:39	11.96	14:19:39	-97.2	14:20:38	-3
14:19:40	12	14:19:40	11.95	14:19:40	-97.2	14:20:39	-3
14:19:41	12	14:19:41	11.95	14:19:41	-97.2	14:20:40	-3
14:19:42	12	14:19:42	11.95	14:19:42	-97.2	14:20:41	-3
14:19:43	12	14:19:43	11.95	14:19:43	-97.2	14:20:42	-3
14:19:44	12	14:19:44	11.94	14:19:44	-97.2	14:20:43	-3
14:19:45	12	14:19:45	11.94	14:19:45	-97.1	14:20:44	-3
14:19:46	12	14:19:46	11.94	14:19:46	-97.2	14:20:45	-3
14:19:47	12	14:19:47	11.94	14:19:47	-97.1	14:20:46	-3
14:19:48	12	14:19:48	11.93	14:19:48	-97.1	14:20:47	-3
14:19:49	12	14:19:49	11.93	14:19:49	-97.1	14:20:48	-3
14:19:50	12	14:19:50	11.93	14:19:50	-97.1	14:20:49	-3
14:19:51	12	14:19:51	11.93	14:19:51	-97.1	14:20:50	-3
14:19:52	12	14:19:52	11.92	14:19:52	-97.2	14:20:51	-3
14:19:53	12	14:19:53	11.92	14:19:53	-97.2	14:20:52	-3
14:19:54	12	14:19:54	11.92	14:19:54	-97.1	14:20:53	-3
14:19:55	12	14:19:55	11.92	14:19:55	-97.1	14:20:54	-3
14:19:56	12	14:19:56	11.92	14:19:56	-97.2	14:20:55	-3
14:19:57	12	14:19:57	11.92	14:19:57	-97.2	14:20:56	-3
14:19:58	12	14:19:58	11.92	14:19:58	-97.1	14:20:57	-3
14:19:59	12	14:19:59	11.92	14:19:59	-97.1	14:20:58	-3
14:20:00	12	14:20:00	11.92	14:20:00	-97.2	14:20:59	-3
14:20:01	12	14:20:01	11.91	14:20:01	-97.2	14:21:00	-3
14:20:02	12	14:20:02	11.92	14:20:02	-97.1	14:21:01	-3
14:20:03	12	14:20:03	11.91	14:20:03	-97.1	14:21:02	-3
14:20:04	12	14:20:04	11.91	14:20:04	-97.1	14:21:03	-3
14:20:05	12	14:20:05	11.91	14:20:05	-97.1	14:21:04	-3
14:20:06	12	14:20:06	11.91	14:20:06	-97.1	14:21:05	-3
14:20:07	12	14:20:07	11.91	14:20:07	-97.2	14:21:06	-3
14:20:08	12	14:20:08	11.91	14:20:08	-97.2	14:21:07	-3
14:20:09	12	14:20:09	11.91	14:20:09	-97.1	14:21:08	-3
14:20:10	12	14:20:10	11.91	14:20:10	-97.2	14:21:09	-3
14:20:11	12	14:20:11	11.91	14:20:11	-97.1	14:21:10	-3
14:20:12	12	14:20:12	11.91	14:20:12	-97.2	14:21:11	-3
14:20:13	12	14:20:13	11.91	14:20:13	-97.2	14:21:12	-3
14:20:14	12	14:20:14	11.91	14:20:14	-97.2	14:21:13	-3
14:20:15	12	14:20:15	11.91	14:20:15	-97.1	14:21:14	-3
14:20:16	12	14:20:16	11.91	14:20:16	-97.1	14:21:15	-3
14:20:17	12	14:20:17	11.91	14:20:17	-97.2	14:21:16	-3
14:20:18	12	14:20:18	11.91	14:20:18	-97.2	14:21:17	-3
14:20:19	12	14:20:19	11.91	14:20:19	-97.1	14:21:18	-3
14:20:20	12	14:20:20	11.91	14:20:20	-97.1	14:21:20	-3
14:20:21	12	14:20:21	11.91	14:20:21	-97.2	14:21:21	-3
14:20:22	12	14:20:22	11.91	14:20:22	-97.2	14:21:22	-3
14:20:23	12	14:20:23	11.92	14:20:23	-97.1	14:21:23	-3
14:20:24	12	14:20:24	11.92	14:20:24	-97.2	14:21:24	-3
14:20:25	12	14:20:25	11.92	14:20:25	-97.2	14:21:25	-3
14:20:26	12	14:20:26	11.92	14:20:26	-97.2	14:21:26	-3
14:20:27	12	14:20:27	11.92	14:20:27	-97.1	14:21:27	-4
14:20:28	12	14:20:28	11.92	14:20:28	-97.2	14:21:28	-4
14:20:29	12	14:20:29	11.92	14:20:29	-97.2	14:21:29	-3
14:20:30	12	14:20:30	11.92	14:20:30	-97.2	14:21:30	-3
14:20:31	12	14:20:31	11.92	14:20:31	-97.1	14:21:31	-3
14:20:32	12	14:20:32	11.92	14:20:32	-97.2	14:21:32	-3
14:20:33	12	14:20:33	11.92	14:20:33	-97.2	14:21:33	-3
14:20:34	12	14:20:34	11.92	14:20:34	-97.2	14:21:34	-3
14:20:35	12	14:20:35	11.92	14:20:35	-97.1	14:21:35	-3
14:20:36	12	14:20:36	11.92	14:20:36	-97.2	14:21:36	-3
14:20:37	12	14:20:37	11.93	14:20:37	-97.2	14:21:37	-3
14:20:38	12	14:20:38	11.93	14:20:38	-97.1	14:21:38	-3
14:20:39	12	14:20:39	11.93	14:20:39	-97.2	14:21:39	-3
14:20:40	12	14:20:40	11.93	14:20:40	-97.2	14:21:40	-4
14:20:41	12	14:20:41	11.93	14:20:41	-97.2	14:21:41	-4
14:20:42	12	14:20:42	11.93	14:20:42	-97.2	14:21:42	-4
14:20:43	12	14:20:43	11.93	14:20:43	-97.2	14:21:43	-4
14:20:44	12	14:20:44	11.93	14:20:44	-97.2	14:21:44	-4
14:20:45	12	14:20:45	11.93	14:20:45	-97.2	14:21:45	-4
14:20:46	12	14:20:46	11.94	14:20:46	-97.2	14:21:46	-4
14:20:47	12	14:20:47	11.94	14:20:47	-97.2	14:21:47	-4
14:20:48	12	14:20:48	11.94	14:20:48	-97.2	14:21:48	-4
14:20:49	12	14:20:49	11.94	14:20:49	-97.2	14:21:49	-4
14:20:50	12	14:20:50	11.94	14:20:50	-97.2	14:21:50	-4
14:20:51	12	14:20:51	11.94	14:20:51	-97.2	14:21:51	-4
14:20:52	12	14:20:52	11.94	14:20:52	-97.2	14:21:52	-4
14:20:53	12	14:20:53	11.94	14:20:53	-97.2	14:21:53	-4
14:20:54	12	14:20:54	11.94	14:20:54	-97.2	14:21:54	-4
14:20:55	12	14:20:55	11.95	14:20:55	-97.2	14:21:55	-4
14:20:56	12	14:20:56	11.95	14:20:56	-97.2	14:21:56	-4
14:20:57	12	14:20:57	11.95	14:20:57	-97.2	14:21:57	-4
14:20:58	12	14:20:58	11.95	14:20:58	-97.2	14:21:58	-4
14:20:59	12	14:20:59	11.95	14:20:59	-97.2	14:21:59	-4
14:21:00	12	14:21:00	11.95	14:21:00	-97.2	14:22:00	-4
14:21:01	12	14:21:01	11.95	14:21:01	-97.2	14:22:01	-4
14:21:02	12	14:21:02	11.95	14:21:02	-97.2	14:22:02	-4
14:21:03	12	14:21:03	11.95	14:21:03	-97.2	14:22:03	-4
14:21:04	12	14:21:04	11.96	14:21:04	-97.2	14:22:04	-4
14:21:05	12	14:21:05	11.96	14:21:05	-97.2	14:22:05	-4
14:21:06	12	14:21:06	11.96	14:21:06	-97.2	14:22:06	-4
14:21:07	12	14:21:07	11.96	14:21:07	-97.2	14:22:07	-4
14:21:08	12	14:21:08	11.96	14:21:08	-97.2	14:22:08	-4
14:21:09	12	14:21:09	11.96	14:21:09	-97.2	14:22:09	-4
14:21:10	12	14:21:10	11.96	14:21:10	-97.2	14:22:10	-4
14:21:11	12	14:21:11	11.96	14:21:11	-97.2	14:22:11	-4
14:21:12	12	14:21:12	11.97	14:21:12	-97.2	14:22:12	-4
14:21:13	12	14:21:13	11.97	14:21:13	-97.2	14:22:13	-4
14:21:14	12	14:21:14	11.97	14:21:14	-97.2	14:22:14	-4
14:21:15	12	14:21:15	11.97	14:21:15	-97.2	14:22:15	-4
14:21:16	12	14:21:16	11.97	14:21:16	-97.2	14:22:16	-4
14:21:17	12	14:21:17	11.97	14:21:17	-97.2	14:22:17	-4
14:21:18	12	14:21:18	11.98	14:21:18	-97.1	14:22:18	-4
14:21:20	12	14:21:20	11.98	14:21:20	-97.1	14:22:19	-4
14:21:21	12	14:21:21	11.98	14:21:21	-97.1	14:22:20	-4
14:21:22	12	14:21:22	11.98	14:21:22	-97.1	14:22:21	-4
14:21:23	12	14:21:23	11.98	14:21:23	-97.1	14:22:22	-4
14:21:24	12	14:21:24	11.98	14:21:24	-97.2	14:22:23	-4
14:21:25	12	14:21:25	11.98	14:21:25	-97.2	14:22:24	-4
14:21:26	12	14:21:26	11.98	14:21:26	-97.2	14:22:25	-4
14:21:27	12	14:21:27	11.99	14:21:27	-97.2	14:22:26	-4
14:21:28	12	14:21:28	11.99	14:21:28	-97.2	14:22:27	-4
14:21:29	12	14:21:29	11.99	14:21:29	-97.2	14:22:28	-4
14:21:30	12	14:21:30	11.99	14:21:30	-97.2	14:22:29	-4
14:21:31	12	14:21:31	11.99	14:21:31	-97.2	14:22:30	-4
14:21:32	12	14:21:32	11.99	14:21:32	-97.1	14:22:31	-4
14:21:33	12	14:21:33	11.99	14:21:33	-97.2	14:22:32	-4
14:21:34	12	14:21:34	11.99	14:21:34	-97.2	14:22:33	-4
14:21:35	12	14:21:35	11.99	14:21:35	-97.2	14:22:34	-4
14:21:36	12	14:21:36	11.99	14:21:36	-97.1	14:22:35	-4
14:21:37	12	14:21:37	11.99	14:21:37	-97.2	14:22:36	-4
14:21:38	12	14:21:38	11.99	14:21:38	-97.2	14:22:37	-4
14:21:39	12	14:21:39	11.99	14:21:39	-97.2	14:22:38	-4
14:21:40	12	14:21:40	12	14:21:40	-97.2	14:22:39	-4
14:21:41	12	14:21:41	12	14:21:41	-97.2	14:22:40	-4
14:21:42	12	14:21:42	12	14:21:42	-97.2	14:22:41	-4
14:21:43	12	14:21:43	12	14:21:43	-97.2	14:22:42	-4
14:21:44	12	14:21:44	12	14:21:44	-97.2	14:22:43	-4
14:21:45	12	14:21:45	12	14:21:45	-97.2	14:22:44	-4
14:21:46	12	14:21:46	12	14:21:46	-97.2	14:22:45	-4
14:21:47	12	14:21:47	12	14:21:47	-97.2	14:22:46	-4
14:21:48	12	14:21:48	12	14:21:48	-97.2	14:22:47	-4
14:21:49	12	14:21:49	12	14:21:49	-97.2	14:22:48	-100
