Time (HH:MM:SS) - Setpoint	Temperature (�C) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (�C) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (�C) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
14:39:53	-4	14:39:53	0.82	14:39:53	-97.1		
14:39:54	-4	14:39:54	0.84	14:39:54	-97.1		
14:39:55	-4	14:39:55	0.85	14:39:55	-97.1		
14:39:56	-4	14:39:56	0.87	14:39:56	-97.1		
14:39:57	-4	14:39:57	0.88	14:39:57	-97.1		
14:39:58	-4	14:39:58	0.89	14:39:58	-97.1		
14:39:59	-4	14:39:59	0.91	14:39:59	-97.1		
14:40:00	-4	14:40:00	0.93	14:40:00	-97.1		
14:40:01	-4	14:40:01	0.94	14:40:01	-97.1		
14:40:02	-4	14:40:02	0.95	14:40:02	-97.1		
14:40:03	-4	14:40:03	0.97	14:40:03	-97.1		
14:40:04	-4	14:40:04	0.99	14:40:04	-97.1		
14:40:05	-4	14:40:05	1	14:40:05	-97.1		
14:40:06	-4	14:40:06	1.02	14:40:06	-97.1		
14:40:07	-4	14:40:07	1.04	14:40:07	-97.1		
14:40:08	-4	14:40:08	1.05	14:40:08	-97.2		
14:40:09	-4	14:40:09	1.07	14:40:09	-97.1		
14:40:10	-4	14:40:10	1.08	14:40:10	-97.2		
14:40:11	-4	14:40:11	1.1	14:40:11	-97.2		
14:40:12	-4	14:40:12	1.11	14:40:12	-97.1		
14:40:13	-4	14:40:13	1.13	14:40:13	-97.1		
14:40:14	-4	14:40:14	1.14	14:40:14	-97.1		
14:40:15	-4	14:40:15	1.16	14:40:15	-97.2		
14:40:16	-4	14:40:16	1.17	14:40:16	-97.1		
14:40:17	-4	14:40:17	1.18	14:40:17	-97.2		
14:40:18	-4	14:40:18	1.2	14:40:18	-97.2		
