Time (HH:MM:SS) - Setpoint	Temperature (�C) - Setpoint	Time (HH:MM:SS) - Sensor 1	Temperature (�C) - Sensor 1	Time (HH:MM:SS) - Sensor 2	Temperature (�C) - Sensor 2	Time (HH:MM:SS) - Power	          Power (%) - Power
16:44:58	-4	16:44:58	-0.58	16:44:58	-97.1	16:45:34	-10
16:44:59	-4	16:44:59	-0.56	16:44:59	-97.1	16:45:35	-10
16:45:00	-4	16:45:00	-0.55	16:45:00	-97.2	16:45:36	-10
16:45:01	-4	16:45:01	-0.52	16:45:01	-97.1	16:45:37	-10
16:45:02	-4	16:45:02	-0.51	16:45:02	-97.1	16:45:38	-10
16:45:03	-4	16:45:03	-0.48	16:45:03	-97.1	16:45:39	-10
16:45:04	-4	16:45:04	-0.47	16:45:04	-97.2	16:45:40	-10
16:45:05	-4	16:45:05	-0.45	16:45:05	-97.1	16:45:41	-10
16:45:06	-4	16:45:06	-0.42	16:45:06	-97.1	16:45:42	-10
16:45:07	-4	16:45:07	-0.41	16:45:07	-97.2	16:45:43	-10
16:45:08	-4	16:45:08	-0.39	16:45:08	-97.2	16:45:44	-10
16:45:09	-4	16:45:09	-0.36	16:45:09	-97.1	16:45:45	-10
16:45:10	-4	16:45:10	-0.34	16:45:10	-97.1	16:45:46	-10
16:45:11	-4	16:45:11	-0.33	16:45:11	-97.1	16:45:47	-10
16:45:12	-4	16:45:12	-0.31	16:45:12	-97.1	16:45:48	-10
16:45:13	-4	16:45:13	-0.3	16:45:13	-97.2	16:45:49	-10
16:45:14	-4	16:45:14	-0.28	16:45:14	-97.1	16:45:50	-10
16:45:15	-4	16:45:15	-0.25	16:45:15	-97.1	16:45:51	-10
16:45:16	-4	16:45:16	-0.24	16:45:16	-97.1	16:45:52	-10
16:45:17	-4	16:45:17	-0.22	16:45:17	-97.1	16:45:53	-10
16:45:18	-4	16:45:18	-0.2	16:45:18	-97.1	16:45:54	-10
16:45:19	-4	16:45:19	-0.18	16:45:19	-97.1	16:45:55	-10
16:45:20	-4	16:45:20	-0.16	16:45:20	-97.1	16:45:56	-10
16:45:21	-4	16:45:21	-0.14	16:45:21	-97.1	16:45:57	-10
16:45:22	-4	16:45:22	-0.13	16:45:22	-97.1	16:45:58	-10
16:45:24	-4	16:45:24	-0.11	16:45:24	-97.1	16:45:59	-10
16:45:25	-4	16:45:25	-0.09	16:45:25	-97.2	16:46:00	-10
16:45:26	-4	16:45:26	-0.07	16:45:26	-97.2	16:46:01	-10
16:45:27	-4	16:45:27	-0.05	16:45:27	-97.1	16:46:02	-10
16:45:28	-4	16:45:28	-0.03	16:45:28	-97.2	16:46:03	-10
16:45:29	-4	16:45:29	-0.02	16:45:29	-97.2	16:46:04	-10
16:45:30	-4	16:45:30	0	16:45:30	-97.2	16:46:05	-10
16:45:31	-4	16:45:31	0.02	16:45:31	-97.2	16:46:06	-10
16:45:32	-4	16:45:32	0.04	16:45:32	-97.2	16:46:07	-10
16:45:33	-4	16:45:33	0.06	16:45:33	-97.2	16:46:08	-10
16:45:34	-4	16:45:34	0.07	16:45:34	-97.2	16:46:09	-10
16:45:35	-4	16:45:35	0.09	16:45:35	-97.2	16:46:10	-10
16:45:36	-4	16:45:36	0.11	16:45:36	-97.2	16:46:11	-10
16:45:37	-4	16:45:37	0.13	16:45:37	-97.1	16:46:12	-10
16:45:38	-4	16:45:38	0.14	16:45:38	-97.2	16:46:13	-10
16:45:39	-4	16:45:39	0.16	16:45:39	-97.2	16:46:14	-10
16:45:40	-4	16:45:40	0.18	16:45:40	-97.2	16:46:15	-10
16:45:41	-4	16:45:41	0.2	16:45:41	-97.2	16:46:16	-10
16:45:42	-4	16:45:42	0.21	16:45:42	-97.2	16:46:17	-10
16:45:43	-4	16:45:43	0.23	16:45:43	-97.1	16:46:18	-10
16:45:44	-4	16:45:44	0.25	16:45:44	-97.2	16:46:19	-10
16:45:45	-4	16:45:45	0.27	16:45:45	-97.2	16:46:20	-10
16:45:46	-4	16:45:46	0.28	16:45:46	-97.2	16:46:21	-10
16:45:47	-4	16:45:47	0.3	16:45:47	-97.2	16:46:22	-10
16:45:48	-4	16:45:48	0.32	16:45:48	-97.2	16:46:23	-10
16:45:49	-4	16:45:49	0.34	16:45:49	-97.2	16:46:24	-10
16:45:50	-4	16:45:50	0.35	16:45:50	-97.2	16:46:25	-10
16:45:51	-4	16:45:51	0.37	16:45:51	-97.2	16:46:26	-10
16:45:52	-4	16:45:52	0.39	16:45:52	-97.2	16:46:27	-10
16:45:53	-4	16:45:53	0.4	16:45:53	-97.2	16:46:28	-10
16:45:54	-4	16:45:54	0.42	16:45:54	-97.2	16:46:29	-10
16:45:55	-4	16:45:55	0.44	16:45:55	-97.2	16:46:30	-10
16:45:56	-4	16:45:56	0.45	16:45:56	-97.2	16:46:31	-10
16:45:57	-4	16:45:57	0.47	16:45:57	-97.2	16:46:32	-10
16:45:58	-4	16:45:58	0.49	16:45:58	-97.2	16:46:33	-10
16:45:59	-4	16:45:59	0.5	16:45:59	-97.2	16:46:34	-10
16:46:00	-4	16:46:00	0.52	16:46:00	-97.2	16:46:35	-10
16:46:01	-4	16:46:01	0.53	16:46:01	-97.2	16:46:36	-10
16:46:02	-4	16:46:02	0.55	16:46:02	-97.2	16:46:37	-10
16:46:03	-4	16:46:03	0.57	16:46:03	-97.2	16:46:38	-10
16:46:04	-4	16:46:04	0.59	16:46:04	-97.2	16:46:39	-10
16:46:05	-4	16:46:05	0.6	16:46:05	-97.2	16:46:40	-10
16:46:06	-4	16:46:06	0.62	16:46:06	-97.2	16:46:41	-10
16:46:07	-4	16:46:07	0.63	16:46:07	-97.2	16:46:42	-10
16:46:08	-4	16:46:08	0.65	16:46:08	-97.2	16:46:43	-10
16:46:09	-4	16:46:09	0.67	16:46:09	-97.2	16:46:44	-10
16:46:10	-4	16:46:10	0.68	16:46:10	-97.2	16:46:45	-10
16:46:11	-4	16:46:11	0.7	16:46:11	-97.2	16:46:46	-10
16:46:12	-4	16:46:12	0.71	16:46:12	-97.2	16:46:47	-10
16:46:13	-4	16:46:13	0.73	16:46:13	-97.2	16:46:48	-10
16:46:14	-4	16:46:14	0.75	16:46:14	-97.2	16:46:49	-10
16:46:15	-4	16:46:15	0.76	16:46:15	-97.2	16:46:50	-10
16:46:16	-4	16:46:16	0.78	16:46:16	-97.2		
16:46:17	-4	16:46:17	0.79	16:46:17	-97.2		
16:46:18	-4	16:46:18	0.8	16:46:18	-97.2		
16:46:19	-4	16:46:19	0.82	16:46:19	-97.2		
16:46:20	-4	16:46:20	0.84	16:46:20	-97.2		
16:46:21	-4	16:46:21	0.85	16:46:21	-97.2		
16:46:22	-4	16:46:22	0.87	16:46:22	-97.2		
16:46:23	-4	16:46:23	0.88	16:46:23	-97.2		
16:46:24	-4	16:46:24	0.9	16:46:24	-97.2		
16:46:25	-4	16:46:25	0.91	16:46:25	-97.2		
16:46:26	-4	16:46:26	0.93	16:46:26	-97.2		
16:46:27	-4	16:46:27	0.94	16:46:27	-97.2		
16:46:28	-4	16:46:28	0.96	16:46:28	-97.2		
16:46:29	-4	16:46:29	0.98	16:46:29	-97.2		
16:46:30	-4	16:46:30	0.99	16:46:30	-97.2		
16:46:31	-4	16:46:31	1	16:46:31	-97.2		
16:46:32	-4	16:46:32	1.02	16:46:32	-97.2		
16:46:33	-4	16:46:33	1.03	16:46:33	-97.2		
16:46:34	-4	16:46:34	1.05	16:46:34	-97.2		
16:46:35	-4	16:46:35	1.06	16:46:35	-97.2		
16:46:36	-4	16:46:36	1.07	16:46:36	-97.2		
16:46:37	-4	16:46:37	1.09	16:46:37	-97.2		
16:46:38	-4	16:46:38	1.1	16:46:38	-97.2		
16:46:39	-4	16:46:39	1.12	16:46:39	-97.2		
16:46:40	-4	16:46:40	1.13	16:46:40	-97.2		
16:46:41	-4	16:46:41	1.15	16:46:41	-97.2		
16:46:42	-4	16:46:42	1.16	16:46:42	-97.2		
16:46:43	-4	16:46:43	1.18	16:46:43	-97.2		
16:46:44	-4	16:46:44	1.19	16:46:44	-97.2		
16:46:45	-4	16:46:45	1.2	16:46:45	-97.2		
16:46:46	-4	16:46:46	1.22	16:46:46	-97.2		
16:46:47	-4	16:46:47	1.24	16:46:47	-97.2		
16:46:48	-4	16:46:48	1.25	16:46:48	-97.2		
16:46:49	-4	16:46:49	1.26	16:46:49	-97.2		
16:46:50	-4	16:46:50	1.28	16:46:50	-97.2		
